init_date,valid_date,lead_time_days,region_id,region_name,zone,forecast_source,precip_forecast_mm,temp_forecast_degc,mslp_forecast_hpa,pressure_tendency_24h,rh_850_pct,wind_shear_850_200_ms,cape_j_kg,ensemble_spread,observation_source,verification_status,actual_precip_mm,actual_temp_degc,actual_mslp_hpa,rain_error_mm,abs_rain_error_mm,temp_error_degc,abs_temp_error_degc,mslp_error_hpa,abs_mslp_error_hpa,climatological_z_error,contingency_category,is_bust,bust_category,bust_trigger
2019-07-01 00:00,2019-07-02,1,IND-TN,Tamil Nadu & Puducherry,South,NOAA_GEFS_v12_2019070100,0.0,30.9,1004.5,-0.7,66.5,12.8,805.0,0.96,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,31.6,1004.9,0.0,0.0,-0.7,0.7,-0.4,0.4,0.0,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-01 00:00,2019-07-03,2,IND-TN,Tamil Nadu & Puducherry,South,NOAA_GEFS_v12_2019070100,0.3,32.3,1007.0,-0.9,68.0,13.6,860.0,1.12,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,32.0,1005.8,0.3,0.3,0.3,0.3,1.2,1.2,0.05,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-01 00:00,2019-07-04,3,IND-TN,Tamil Nadu & Puducherry,South,NOAA_GEFS_v12_2019070100,0.2,32.0,1005.6,-1.1,69.5,14.4,915.0,1.28,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.1,31.8,1005.7,0.1,0.1,0.2,0.2,-0.1,0.1,0.02,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-01 00:00,2019-07-05,4,IND-TN,Tamil Nadu & Puducherry,South,NOAA_GEFS_v12_2019070100,0.0,31.8,1004.4,-1.3,71.0,15.2,970.0,1.44,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.1,31.5,1005.0,-0.1,0.1,0.3,0.3,-0.6,0.6,0.02,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-01 00:00,2019-07-06,5,IND-TN,Tamil Nadu & Puducherry,South,NOAA_GEFS_v12_2019070100,12.8,31.0,1005.5,-1.5,72.5,16.0,1025.0,1.6,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,31.1,1005.6,12.8,12.8,-0.1,0.1,-0.1,0.1,1.97,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-01 00:00,2019-07-07,6,IND-TN,Tamil Nadu & Puducherry,South,NOAA_GEFS_v12_2019070100,0.0,29.2,1006.6,-1.7,74.0,16.8,1080.0,1.76,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,31.2,1006.7,0.0,0.0,-2.0,2.0,-0.1,0.1,0.0,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-01 00:00,2019-07-08,7,IND-TN,Tamil Nadu & Puducherry,South,NOAA_GEFS_v12_2019070100,3.8,31.6,1007.7,-1.9,75.5,17.6,1135.0,1.92,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,32.0,1006.8,3.8,3.8,-0.4,0.4,0.9,0.9,0.58,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-01 00:00,2019-07-09,8,IND-TN,Tamil Nadu & Puducherry,South,NOAA_GEFS_v12_2019070100,0.0,31.7,1007.4,-2.1,77.0,18.4,1190.0,2.08,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.1,31.5,1006.9,-0.1,0.1,0.2,0.2,0.5,0.5,0.02,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-01 00:00,2019-07-10,9,IND-TN,Tamil Nadu & Puducherry,South,NOAA_GEFS_v12_2019070100,5.1,30.7,1007.1,-2.3,78.5,19.2,1245.0,2.24,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.1,30.4,1007.3,5.0,5.0,0.3,0.3,-0.2,0.2,0.77,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-01 00:00,2019-07-11,10,IND-TN,Tamil Nadu & Puducherry,South,NOAA_GEFS_v12_2019070100,0.0,33.8,1009.6,-2.5,80.0,20.0,1300.0,2.4,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.4,31.4,1008.1,-0.4,0.4,2.4,2.4,1.5,1.5,0.06,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-06,1,IND-NW-HIM,Western Himalayas,North,NOAA_GEFS_v12_2019070500,0.0,-5.0,1013.8,-0.7,66.5,12.8,805.0,0.96,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,-5.1,1013.2,0.0,0.0,0.1,0.1,0.6,0.6,0.0,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-07,2,IND-NW-HIM,Western Himalayas,North,NOAA_GEFS_v12_2019070500,0.7,-4.0,1011.7,-0.9,68.0,13.6,860.0,1.12,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,-3.8,1013.4,0.7,0.7,-0.2,0.2,-1.7,1.7,0.06,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-08,3,IND-NW-HIM,Western Himalayas,North,NOAA_GEFS_v12_2019070500,0.0,-2.6,1011.5,-1.1,69.5,14.4,915.0,1.28,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.1,-3.1,1013.2,-0.1,0.1,0.5,0.5,-1.7,1.7,0.01,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-09,4,IND-NW-HIM,Western Himalayas,North,NOAA_GEFS_v12_2019070500,0.5,-3.0,1012.4,-1.3,71.0,15.2,970.0,1.44,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,-3.1,1011.9,0.5,0.5,0.1,0.1,0.5,0.5,0.04,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-10,5,IND-NW-HIM,Western Himalayas,North,NOAA_GEFS_v12_2019070500,0.7,-1.9,1012.5,-1.5,72.5,16.0,1025.0,1.6,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.4,-3.0,1012.5,0.3,0.3,1.1,1.1,0.0,0.0,0.02,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-11,6,IND-NW-HIM,Western Himalayas,North,NOAA_GEFS_v12_2019070500,0.0,-3.5,1013.7,-1.7,74.0,16.8,1080.0,1.76,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.3,-2.8,1013.5,-0.3,0.3,-0.7,0.7,0.2,0.2,0.02,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-12,7,IND-NW-HIM,Western Himalayas,North,NOAA_GEFS_v12_2019070500,0.0,-2.4,1014.5,-1.9,75.5,17.6,1135.0,1.92,ERA5_REANALYSIS_0.25DEG,VERIFIED,2.2,-3.3,1015.2,-2.2,2.2,0.9,0.9,-0.7,0.7,0.18,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-13,8,IND-NW-HIM,Western Himalayas,North,NOAA_GEFS_v12_2019070500,0.0,-3.4,1014.7,-2.1,77.0,18.4,1190.0,2.08,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,-3.9,1014.7,0.0,0.0,0.5,0.5,0.0,0.0,0.0,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-14,9,IND-NW-HIM,Western Himalayas,North,NOAA_GEFS_v12_2019070500,4.3,-5.5,1014.3,-2.3,78.5,19.2,1245.0,2.24,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.5,-3.8,1012.1,3.8,3.8,-1.7,1.7,2.2,2.2,0.3,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-15,10,IND-NW-HIM,Western Himalayas,North,NOAA_GEFS_v12_2019070500,0.0,-4.0,1011.6,-2.5,80.0,20.0,1300.0,2.4,ERA5_REANALYSIS_0.25DEG,VERIFIED,1.2,-3.9,1011.7,-1.2,1.2,-0.1,0.1,-0.1,0.1,0.1,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-06,1,IND-NW-PLN,Indo-Gangetic NW Plains,North,NOAA_GEFS_v12_2019070500,1.2,31.1,993.5,-0.7,66.5,12.8,805.0,0.96,ERA5_REANALYSIS_0.25DEG,VERIFIED,1.0,30.7,994.6,0.2,0.2,0.4,0.4,-1.1,1.1,0.02,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-07,2,IND-NW-PLN,Indo-Gangetic NW Plains,North,NOAA_GEFS_v12_2019070500,0.0,30.4,994.8,-0.9,68.0,13.6,860.0,1.12,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.1,31.7,995.1,-0.1,0.1,-1.3,1.3,-0.3,0.3,0.01,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-08,3,IND-NW-PLN,Indo-Gangetic NW Plains,North,NOAA_GEFS_v12_2019070500,0.5,30.9,994.9,-1.1,69.5,14.4,915.0,1.28,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.6,31.7,994.8,-0.1,0.1,-0.8,0.8,0.1,0.1,0.01,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-09,4,IND-NW-PLN,Indo-Gangetic NW Plains,North,NOAA_GEFS_v12_2019070500,11.9,30.0,994.0,-1.3,71.0,15.2,970.0,1.44,ERA5_REANALYSIS_0.25DEG,VERIFIED,6.3,30.6,995.1,5.6,5.6,-0.6,0.6,-1.1,1.1,0.51,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-10,5,IND-NW-PLN,Indo-Gangetic NW Plains,North,NOAA_GEFS_v12_2019070500,12.9,28.8,993.3,-1.5,72.5,16.0,1025.0,1.6,ERA5_REANALYSIS_0.25DEG,VERIFIED,6.5,29.7,994.3,6.4,6.4,-0.9,0.9,-1.0,1.0,0.58,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-11,6,IND-NW-PLN,Indo-Gangetic NW Plains,North,NOAA_GEFS_v12_2019070500,66.0,29.2,991.3,-2.5,74.0,16.8,1600.0,3.3,ERA5_REANALYSIS_0.25DEG,VERIFIED,3.0,31.7,994.8,63.0,63.0,-2.5,2.5,-3.5,3.5,5.73,FALSE_ALARM_HEAVY,1,CONFIRMED_BUST,Catastrophic False Alarm (Fcst >= 64.5mm with Obs < 10mm); Extreme Rain Error (63.0 mm >= 35.0 mm); Climatological Anomaly Exceeded (Z=5.73 >= 2.5)
2019-07-05 00:00,2019-07-12,7,IND-NW-PLN,Indo-Gangetic NW Plains,North,NOAA_GEFS_v12_2019070500,70.1,28.9,993.9,-2.5,75.5,17.6,1600.0,3.5,ERA5_REANALYSIS_0.25DEG,VERIFIED,3.6,31.4,997.4,66.5,66.5,-2.5,2.5,-3.5,3.5,6.05,FALSE_ALARM_HEAVY,1,CONFIRMED_BUST,Catastrophic False Alarm (Fcst >= 64.5mm with Obs < 10mm); Extreme Rain Error (66.5 mm >= 35.0 mm); Climatological Anomaly Exceeded (Z=6.05 >= 2.5)
2019-07-05 00:00,2019-07-13,8,IND-NW-PLN,Indo-Gangetic NW Plains,North,NOAA_GEFS_v12_2019070500,70.5,28.5,993.8,-2.5,77.0,18.4,1600.0,3.7,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.5,31.0,997.3,70.0,70.0,-2.5,2.5,-3.5,3.5,6.36,FALSE_ALARM_HEAVY,1,CONFIRMED_BUST,Catastrophic False Alarm (Fcst >= 64.5mm with Obs < 10mm); Extreme Rain Error (70.0 mm >= 35.0 mm); Climatological Anomaly Exceeded (Z=6.36 >= 2.5)
2019-07-05 00:00,2019-07-14,9,IND-NW-PLN,Indo-Gangetic NW Plains,North,NOAA_GEFS_v12_2019070500,0.0,28.7,996.2,-2.3,78.5,19.2,1245.0,2.24,ERA5_REANALYSIS_0.25DEG,VERIFIED,6.4,29.2,996.6,-6.4,6.4,-0.5,0.5,-0.4,0.4,0.58,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-15,10,IND-NW-PLN,Indo-Gangetic NW Plains,North,NOAA_GEFS_v12_2019070500,27.4,26.1,995.7,-2.5,80.0,20.0,1300.0,2.4,ERA5_REANALYSIS_0.25DEG,VERIFIED,14.3,27.6,997.0,13.1,13.1,-1.5,1.5,-1.3,1.3,1.19,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-06,1,IND-RAJ,Rajasthan (Arid & Semi-Arid),West,NOAA_GEFS_v12_2019070500,1.5,33.8,995.1,-0.7,66.5,12.8,805.0,0.96,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,34.5,994.3,1.5,1.5,-0.7,0.7,0.8,0.8,0.2,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-07,2,IND-RAJ,Rajasthan (Arid & Semi-Arid),West,NOAA_GEFS_v12_2019070500,0.0,35.0,994.7,-0.9,68.0,13.6,860.0,1.12,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,34.3,996.0,0.0,0.0,0.7,0.7,-1.3,1.3,0.0,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-08,3,IND-RAJ,Rajasthan (Arid & Semi-Arid),West,NOAA_GEFS_v12_2019070500,0.0,34.6,994.1,-1.1,69.5,14.4,915.0,1.28,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,34.2,996.2,0.0,0.0,0.4,0.4,-2.1,2.1,0.0,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-09,4,IND-RAJ,Rajasthan (Arid & Semi-Arid),West,NOAA_GEFS_v12_2019070500,4.8,33.7,996.9,-1.3,71.0,15.2,970.0,1.44,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,33.3,995.5,4.8,4.8,0.4,0.4,1.4,1.4,0.64,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-10,5,IND-RAJ,Rajasthan (Arid & Semi-Arid),West,NOAA_GEFS_v12_2019070500,59.5,30.5,992.4,-2.5,72.5,16.0,1600.0,3.1,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,33.0,995.9,59.5,59.5,-2.5,2.5,-3.5,3.5,7.93,NOMINAL_ACCORD,1,CONFIRMED_BUST,Extreme Rain Error (59.5 mm >= 35.0 mm); Climatological Anomaly Exceeded (Z=7.93 >= 2.5)
2019-07-05 00:00,2019-07-11,6,IND-RAJ,Rajasthan (Arid & Semi-Arid),West,NOAA_GEFS_v12_2019070500,63.0,30.3,993.6,-2.5,74.0,16.8,1600.0,3.3,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,32.8,997.1,63.0,63.0,-2.5,2.5,-3.5,3.5,8.4,NOMINAL_ACCORD,1,CONFIRMED_BUST,Extreme Rain Error (63.0 mm >= 35.0 mm); Climatological Anomaly Exceeded (Z=8.4 >= 2.5)
2019-07-05 00:00,2019-07-12,7,IND-RAJ,Rajasthan (Arid & Semi-Arid),West,NOAA_GEFS_v12_2019070500,66.7,30.2,996.1,-2.5,75.5,17.6,1600.0,3.5,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.2,32.7,999.6,66.5,66.5,-2.5,2.5,-3.5,3.5,8.87,FALSE_ALARM_HEAVY,1,CONFIRMED_BUST,Catastrophic False Alarm (Fcst >= 64.5mm with Obs < 10mm); Extreme Rain Error (66.5 mm >= 35.0 mm); Climatological Anomaly Exceeded (Z=8.87 >= 2.5)
2019-07-05 00:00,2019-07-13,8,IND-RAJ,Rajasthan (Arid & Semi-Arid),West,NOAA_GEFS_v12_2019070500,70.0,29.8,996.2,-2.5,77.0,18.4,1600.0,3.7,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,32.3,999.7,70.0,70.0,-2.5,2.5,-3.5,3.5,9.33,FALSE_ALARM_HEAVY,1,CONFIRMED_BUST,Catastrophic False Alarm (Fcst >= 64.5mm with Obs < 10mm); Extreme Rain Error (70.0 mm >= 35.0 mm); Climatological Anomaly Exceeded (Z=9.33 >= 2.5)
2019-07-05 00:00,2019-07-14,9,IND-RAJ,Rajasthan (Arid & Semi-Arid),West,NOAA_GEFS_v12_2019070500,73.7,29.3,994.3,-2.5,78.5,19.2,1600.0,3.9,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.2,31.8,997.8,73.5,73.5,-2.5,2.5,-3.5,3.5,9.8,FALSE_ALARM_HEAVY,1,CONFIRMED_BUST,Catastrophic False Alarm (Fcst >= 64.5mm with Obs < 10mm); Extreme Rain Error (73.5 mm >= 35.0 mm); Climatological Anomaly Exceeded (Z=9.8 >= 2.5)
2019-07-05 00:00,2019-07-15,10,IND-RAJ,Rajasthan (Arid & Semi-Arid),West,NOAA_GEFS_v12_2019070500,77.0,29.5,993.7,-2.5,80.0,20.0,1600.0,4.1,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,32.0,997.2,77.0,77.0,-2.5,2.5,-3.5,3.5,10.27,FALSE_ALARM_HEAVY,1,CONFIRMED_BUST,Catastrophic False Alarm (Fcst >= 64.5mm with Obs < 10mm); Extreme Rain Error (77.0 mm >= 35.0 mm); Climatological Anomaly Exceeded (Z=10.27 >= 2.5)
2019-07-05 00:00,2019-07-06,1,IND-GUJ,Gujarat & Saurashtra,West,NOAA_GEFS_v12_2019070500,3.8,29.7,996.9,-0.7,66.5,12.8,805.0,0.96,ERA5_REANALYSIS_0.25DEG,VERIFIED,3.3,29.4,997.6,0.5,0.5,0.3,0.3,-0.7,0.7,0.04,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-07,2,IND-GUJ,Gujarat & Saurashtra,West,NOAA_GEFS_v12_2019070500,3.8,32.3,997.1,-0.9,68.0,13.6,860.0,1.12,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,31.5,998.7,3.8,3.8,0.8,0.8,-1.6,1.6,0.27,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-08,3,IND-GUJ,Gujarat & Saurashtra,West,NOAA_GEFS_v12_2019070500,0.0,30.8,1000.5,-1.1,69.5,14.4,915.0,1.28,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.2,31.2,999.5,-0.2,0.2,-0.4,0.4,1.0,1.0,0.01,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-09,4,IND-GUJ,Gujarat & Saurashtra,West,NOAA_GEFS_v12_2019070500,0.0,32.7,997.0,-1.3,71.0,15.2,970.0,1.44,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,31.2,998.8,0.0,0.0,1.5,1.5,-1.8,1.8,0.0,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-10,5,IND-GUJ,Gujarat & Saurashtra,West,NOAA_GEFS_v12_2019070500,3.2,32.2,1001.5,-1.5,72.5,16.0,1025.0,1.6,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,31.4,999.5,3.2,3.2,0.8,0.8,2.0,2.0,0.23,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-11,6,IND-GUJ,Gujarat & Saurashtra,West,NOAA_GEFS_v12_2019070500,3.5,32.9,1000.8,-1.7,74.0,16.8,1080.0,1.76,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,31.5,1001.2,3.5,3.5,1.4,1.4,-0.4,0.4,0.25,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-12,7,IND-GUJ,Gujarat & Saurashtra,West,NOAA_GEFS_v12_2019070500,0.0,31.4,1002.6,-1.9,75.5,17.6,1135.0,1.92,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,31.0,1003.1,0.0,0.0,0.4,0.4,-0.5,0.5,0.0,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-13,8,IND-GUJ,Gujarat & Saurashtra,West,NOAA_GEFS_v12_2019070500,0.0,29.1,1003.6,-2.1,77.0,18.4,1190.0,2.08,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,30.5,1003.9,0.0,0.0,-1.4,1.4,-0.3,0.3,0.0,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-14,9,IND-GUJ,Gujarat & Saurashtra,West,NOAA_GEFS_v12_2019070500,0.0,29.9,1002.4,-2.3,78.5,19.2,1245.0,2.24,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.1,30.6,1002.5,-0.1,0.1,-0.7,0.7,-0.1,0.1,0.01,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-15,10,IND-GUJ,Gujarat & Saurashtra,West,NOAA_GEFS_v12_2019070500,12.4,28.2,1001.9,-2.5,80.0,20.0,1300.0,2.4,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.4,30.4,1001.7,12.0,12.0,-2.2,2.2,0.2,0.2,0.86,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-06,1,IND-UP-BIH,Middle Gangetic Plains,East,NOAA_GEFS_v12_2019070500,5.9,30.5,994.2,-0.7,66.5,12.8,805.0,0.96,ERA5_REANALYSIS_0.25DEG,VERIFIED,1.6,31.0,993.4,4.3,4.3,-0.5,0.5,0.8,0.8,0.32,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-07,2,IND-UP-BIH,Middle Gangetic Plains,East,NOAA_GEFS_v12_2019070500,38.9,26.8,994.9,-0.9,68.0,13.6,860.0,1.12,ERA5_REANALYSIS_0.25DEG,VERIFIED,36.3,28.0,994.2,2.6,2.6,-1.2,1.2,0.7,0.7,0.19,HIT,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-08,3,IND-UP-BIH,Middle Gangetic Plains,East,NOAA_GEFS_v12_2019070500,36.4,26.7,994.0,-1.1,69.5,14.4,915.0,1.28,ERA5_REANALYSIS_0.25DEG,VERIFIED,42.2,26.9,994.0,-5.8,5.8,-0.2,0.2,0.0,0.0,0.43,HIT,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-09,4,IND-UP-BIH,Middle Gangetic Plains,East,NOAA_GEFS_v12_2019070500,15.4,29.7,998.6,-3.8,71.0,15.2,2680.0,2.22,ERA5_REANALYSIS_0.25DEG,VERIFIED,63.0,26.9,994.4,-47.6,47.6,2.8,2.8,4.2,4.2,3.53,NOMINAL_ACCORD,1,CONFIRMED_BUST,Extreme Rain Error (47.6 mm >= 35.0 mm); Climatological Anomaly Exceeded (Z=3.53 >= 2.5)
2019-07-05 00:00,2019-07-10,5,IND-UP-BIH,Middle Gangetic Plains,East,NOAA_GEFS_v12_2019070500,11.9,29.7,997.8,-3.8,72.5,16.0,2800.0,2.64,ERA5_REANALYSIS_0.25DEG,VERIFIED,52.7,26.9,993.6,-40.8,40.8,2.8,2.8,4.2,4.2,3.02,NOMINAL_ACCORD,1,CONFIRMED_BUST,Extreme Rain Error (40.8 mm >= 35.0 mm); Climatological Anomaly Exceeded (Z=3.02 >= 2.5)
2019-07-05 00:00,2019-07-11,6,IND-UP-BIH,Middle Gangetic Plains,East,NOAA_GEFS_v12_2019070500,22.1,29.6,1000.6,-3.8,74.0,16.8,2920.0,3.06,ERA5_REANALYSIS_0.25DEG,VERIFIED,82.1,26.8,996.4,-60.0,60.0,2.8,2.8,4.2,4.2,4.44,HIT,1,CONFIRMED_BUST,Extreme Rain Error (60.0 mm >= 35.0 mm); Climatological Anomaly Exceeded (Z=4.44 >= 2.5)
2019-07-05 00:00,2019-07-12,7,IND-UP-BIH,Middle Gangetic Plains,East,NOAA_GEFS_v12_2019070500,27.4,27.7,998.9,-1.9,75.5,17.6,1135.0,1.92,ERA5_REANALYSIS_0.25DEG,VERIFIED,21.8,28.0,999.3,5.6,5.6,-0.3,0.3,-0.4,0.4,0.41,HIT,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-13,8,IND-UP-BIH,Middle Gangetic Plains,East,NOAA_GEFS_v12_2019070500,2.7,27.7,998.4,-2.1,77.0,18.4,1190.0,2.08,ERA5_REANALYSIS_0.25DEG,VERIFIED,7.1,29.5,998.5,-4.4,4.4,-1.8,1.8,-0.1,0.1,0.33,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-14,9,IND-UP-BIH,Middle Gangetic Plains,East,NOAA_GEFS_v12_2019070500,0.0,28.4,997.0,-2.3,78.5,19.2,1245.0,2.24,ERA5_REANALYSIS_0.25DEG,VERIFIED,1.1,30.5,997.2,-1.1,1.1,-2.1,2.1,-0.2,0.2,0.08,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-15,10,IND-UP-BIH,Middle Gangetic Plains,East,NOAA_GEFS_v12_2019070500,6.8,32.3,996.8,-2.5,80.0,20.0,1300.0,2.4,ERA5_REANALYSIS_0.25DEG,VERIFIED,1.8,31.1,997.5,5.0,5.0,1.2,1.2,-0.7,0.7,0.37,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-06,1,IND-NE,Northeast India,Northeast,NOAA_GEFS_v12_2019070500,39.9,27.1,998.5,-0.7,66.5,12.8,805.0,0.96,ERA5_REANALYSIS_0.25DEG,VERIFIED,37.4,27.4,998.2,2.5,2.5,-0.3,0.3,0.3,0.3,0.1,HIT,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-07,2,IND-NE,Northeast India,Northeast,NOAA_GEFS_v12_2019070500,14.1,28.1,999.0,-0.9,68.0,13.6,860.0,1.12,ERA5_REANALYSIS_0.25DEG,VERIFIED,18.4,27.7,999.1,-4.3,4.3,0.4,0.4,-0.1,0.1,0.18,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-08,3,IND-NE,Northeast India,Northeast,NOAA_GEFS_v12_2019070500,19.8,26.5,1001.7,-1.1,69.5,14.4,915.0,1.28,ERA5_REANALYSIS_0.25DEG,VERIFIED,20.8,26.7,1000.6,-1.0,1.0,-0.2,0.2,1.1,1.1,0.04,HIT,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-09,4,IND-NE,Northeast India,Northeast,NOAA_GEFS_v12_2019070500,25.3,27.5,1000.4,-1.3,71.0,15.2,970.0,1.44,ERA5_REANALYSIS_0.25DEG,VERIFIED,15.8,26.0,1000.5,9.5,9.5,1.5,1.5,-0.1,0.1,0.4,HIT,0,NOMINAL,Within Acceptable Error Tolerance
